actual_label,predicted_label,anomaly_score
1,0,0.009421510025961644
1,0,0.055712881665832104
1,1,-0.07191458709669107
1,1,-0.032068990454994895
1,1,-0.04834223614471722
1,1,-0.04547706878673563
1,1,-0.027823400259774367
1,0,0.010307915081060548
1,1,-0.02276438082845733
1,0,0.015921473341808545
1,0,0.019106405828318962
1,1,-0.03634788848481707
1,1,-0.03041871272389607
1,1,-0.07388607479620746
1,1,-0.055033906721402404
1,1,-0.05855921225298133
1,0,0.013825337121318781
1,0,0.0603920900592822
1,1,-0.0958914535739932
1,1,-0.039049211750435076
1,1,-0.03750796370815557
1,1,-0.052548942384925246
1,1,-0.020366953980016977
1,0,0.06616673923647748
1,0,0.058905957327357816
1,1,-0.021602759805683935
1,0,0.002685943866530427
1,0,0.07490410433024353
1,1,-0.008288131205397287
1,0,0.04989909225413769
1,0,0.019999385449466056
1,0,0.05707244610011597
1,1,-0.03178486707524031
1,1,-0.025925813279471632
1,0,0.013189144949083853
1,0,0.07277944052445978
1,1,-0.023422860423738756
1,0,0.013221811531959948
1,0,0.0759384387512953
1,0,0.07736599518198733
1,1,-0.039180659043019705
1,1,-0.07128258054780212
1,0,0.030884277565496998
1,0,0.05409693126283249
1,0,0.0703864501868276
1,1,-0.03162907108117985
1,1,-0.09795575573329407
1,0,0.06474213164888604
1,0,0.07461008466124613
1,1,-0.02474717943213145
1,0,0.0528604361101096
1,0,0.05616626632420635
1,1,-0.029617661107790183
1,0,0.020612416757783913
1,0,0.016544678060697926
1,0,0.015404991952956304
1,0,0.06426850267807854
1,1,-0.024730443191776863
1,1,-0.09471626662327592
1,0,0.05951434200681116
1,1,-0.034046720262258634
1,0,0.049511217699895915
1,0,0.06821094028798352
1,0,0.03328326625930672
1,1,-0.002934252082001043
1,0,0.006168636183322196
1,1,-0.03400295721149804
1,1,-0.07680055535261099
1,0,0.03585351185404656
1,0,0.06634443171908566
1,0,0.023454436604829987
1,0,0.07150374531048204
1,0,0.0698597675011986
1,1,-0.039180659043019705
1,0,0.0675158281959769
1,0,0.07544078962883222
1,0,0.060997175453562646
1,1,-0.04721683655464026
1,0,0.05404789863000159
1,1,-0.034253187067092794
1,0,0.07490410433024353
0,0,0.05465239767657393
1,0,0.01568893952628808
1,0,0.06571269094664106
1,0,0.030884277565496998
1,1,-0.03991931375647739
1,1,-0.038166398510845134
1,1,-0.08613188242358993
1,0,0.07864884970692282
1,1,-0.0036804929073548376
1,1,-0.09452329955016281
1,1,-0.05136410556495419
1,0,0.041543703918852426
1,0,0.07283286813860179
1,0,0.059640349714914276
1,0,0.06850306293191433
1,0,0.012825157446784696
1,1,-0.02531891581538892
1,0,0.015583819793920206
1,0,0.05027410144711586
1,1,-0.07581002541545101
1,1,-0.0009967685822173111
1,1,-0.02708704272467355
1,0,0.07465622775581665
1,1,-0.029835534468164226
1,0,0.07319410672432991
1,0,0.0421556676250604
1,0,0.009380081707321242
1,1,-0.09037369643649118
1,0,0.01174443277854792
1,0,0.05437938230715206
1,1,-0.10332092571823315
1,1,-0.029588211969421963
1,0,0.05024309535738136
1,0,0.07864884970692282
1,0,0.07057002626957759
1,0,0.0020611083303171407
1,0,0.06472193258184228
1,0,0.012214475579232942
1,0,0.06272029108548616
1,0,0.051061870751906435
1,0,0.010373037060902424
0,0,0.05465239767657393
1,0,0.04175383431784807
1,0,0.06915524324546768
1,1,-0.07485281515055964
1,1,-0.025947635136098657
1,1,-0.009596159712583763
1,0,0.07074436512946786
1,1,-0.0003912153214914449
1,1,-0.08272061514363949
1,1,-0.08141782755299698
1,1,-0.05310180096744899
1,0,0.013815489054090746
1,0,0.01714993684354127
1,0,0.06476013994937402
1,0,0.010621361489699166
1,0,0.002613917740460381
1,1,-0.025582370674618327
1,1,-0.07950536703478017
1,0,0.019572374927585845
1,0,0.0646360387660933
1,0,0.05431344415155287
1,0,0.00444086396300325
1,1,-0.03097658813134707
1,1,-0.008762808256605359
1,0,0.04989909225413769
1,1,-0.09426291749734472
1,0,0.01601988725251452
1,0,0.058531576707819666
1,1,-0.05107495643550719
1,1,-0.039180659043019705
1,1,-0.0012293026440800547
1,0,0.05863332079715289
1,0,0.012649635828151373
1,1,-0.017186703663874647
1,1,-0.05126314309767366
1,0,0.0759384387512953
1,0,0.059226467735362054
1,1,-0.04375329353406576
1,0,0.028740377858358868
1,0,0.02061484808380526
1,1,-0.10223253364787321
1,0,0.06367204790479775
1,0,0.0068361564817978615
1,0,0.05085198963732851
1,1,-0.03247318732967597
1,1,-0.05664155866865472
1,1,-0.040116486900800274
1,1,-0.0023674721049665726
1,1,-0.01774358462685799
1,0,0.05951434200681116
1,0,0.028728096902287947
1,0,0.05923969896170689
1,0,0.048980546201484676
1,0,0.06423876391203698
1,1,-0.018127481903551068
1,1,-0.03421966844414959
1,1,-0.09426291749734472
1,1,-0.03361001791642648
1,0,0.06740138225736414
1,0,0.06475621225576356
1,1,-0.024812464452487193
1,0,0.05720976481274104
1,0,0.010184352835003518
1,0,0.044854136179035886
1,1,-0.031097696056284096
1,0,0.05409693126283249
1,0,0.011839770963260499
1,0,0.006709364542896112
1,1,-0.022219513245619438
1,1,-0.06168756310582768
1,0,0.054720407469562526
1,1,-0.03162907108117985
1,1,-0.03433796274013545
1,0,0.0703979924176314
1,0,0.021105176284332172
1,0,0.0755888167018916
1,1,-0.017186703663874647
1,1,-0.02459138677542594
1,0,0.034887129476672385
1,0,0.068996117755182
1,0,0.06863824619752817
1,0,0.03920107312998766
1,1,-0.04239686789023189
1,1,-0.006037885565420731
1,1,-0.05574144692182603
1,0,0.07779791796022784
1,1,-0.029583641505347424
1,1,-0.021602759805683935
1,0,0.051402365447167864
1,0,0.010526744920535291
1,0,0.06616673923647748
1,0,0.015157034013345172
1,0,0.07138051898810027
1,1,-0.02598590924607791
1,0,0.052285859192587325
1,0,0.019106405828318962
1,0,0.06804657785561813
1,0,0.05835784940941008
1,0,0.0772919540032676
1,1,-0.03162907108117985
1,1,-0.0239073486232676
1,0,0.07893834537112004
1,0,0.07339222289630304
1,1,-0.03647321010141891
1,1,-0.07273136181272177
1,0,0.02024329534438124
1,0,0.006919089395033551
1,1,-0.038166398510845134
1,0,0.007273846843420695
1,1,-0.020308380704325946
1,0,0.07569341870786789
1,0,0.08469656991828106
1,0,0.019999385449466056
1,0,0.03179031189398185
1,0,0.0435343095784827
1,1,-0.008651133394845578
1,1,-0.07129168176266243
1,0,0.05784638246512719
1,0,0.07544078962883222
1,0,0.06185182842957765
1,1,-0.049300660910019944
1,1,-0.03260910513702975
1,0,0.011540679760180694
1,0,0.03301032002374282
1,1,-0.07632541290934869
1,0,0.06213925666641429
0,0,0.05676597354197416
1,0,0.016876178346061477
1,0,0.016209036317045733
1,0,0.06316958666634137
1,0,0.02543913931565911
1,0,0.055203509602571255
1,0,0.021129352805123514
1,0,0.07782223120043885
1,1,-0.06154494117146603
1,1,-0.04229966570031041
1,0,0.04032388265459347
1,0,0.0465822258895901
1,0,0.07100153939808451
1,0,0.06231451218155176
1,1,-0.03750523513143189
1,0,0.05425030822354315
1,1,-0.03139484827701078
1,1,-0.0065933126629172945
1,0,0.06324117919728656
1,1,-0.06096761532919792
1,1,-0.019667183270668742
1,0,0.054187392281051294
1,0,0.04638102773775027
1,0,0.06460505321333049
1,0,0.010100922148902125
1,1,-0.06857006191188664
1,0,0.049140810150943015
1,0,0.06685443342582115
1,0,0.07277944052445978
1,1,-0.07129797117606729
1,1,-0.029178825779181183
1,0,0.013217420452340867
1,1,-0.04059413584056737
1,0,0.02545854788921864
1,0,0.06324938970958754
1,0,0.017711799744750734
1,1,-0.03610585077070838
1,1,-0.021375047916333934
1,0,0.060687259646745595
1,0,0.0669078038976264
1,0,0.007086615261921281
1,1,-0.08261271741087661
1,1,-0.09452329955016281
1,0,0.05819709880532137
1,1,-0.10839525116604276
1,0,0.07756181986443322
1,1,-0.03400295721149804
1,0,0.03194760950110964
1,0,0.03805531513033095
1,1,-0.04485750017420698
1,1,-0.07499434750721079
1,0,0.06894101505835676
1,0,0.06152587044845953
1,1,-0.021292426649364704
1,1,-0.039088677964952634
1,0,0.008846446942327724
1,1,-0.028379136658914894
1,0,0.06910288717590113
1,0,0.009293692637500628
1,1,-0.06531928819683619
1,0,0.06634443171908566
1,0,0.06179969803735008
1,0,0.06894101505835676
1,1,-0.025045262850714622
1,0,0.07339222289630304
1,1,-0.04045842158183732
1,1,-0.039180659043019705
1,1,-0.010172142202642953
1,0,0.05146653539640739
1,1,-0.0735762668660892
1,1,-0.08733635039385268
1,1,-0.03769518816196693
1,0,0.05913496209472069
1,1,-0.020125333817144764
1,0,0.010621361489699166
1,0,0.004488048622203977
1,1,-0.0383184075429408
1,1,-0.07485039724744547
1,0,0.0611062736715659
1,0,0.033338289840108115
1,0,0.063585076975752
1,1,-0.0019835051774372836
1,0,0.013771193532973125
1,1,-0.017555902770968745
1,0,0.017202839825881444
1,0,0.017970816901535847
1,0,0.0018378239871843505
1,0,0.048379836443429636
1,0,0.05738978121003552
1,0,0.05129394318489716
1,0,0.0759384387512953
1,0,0.0318202403331036
1,1,-0.033499734984197005
1,0,0.0646916430650255
1,0,0.008849059935188475
1,0,0.05165886592246982
1,0,0.021773592502892847
1,1,-0.03268726404758315
1,1,-0.011167887134807097
1,1,-0.021872094939588527
1,0,0.04000246856720485
1,0,0.0665409201192505
1,1,-0.03634788848481707
1,0,0.015492849561578204
1,0,0.01028562784889353
1,0,0.016401131264551005
1,0,0.0448689270405207
1,0,0.03021108492765895
1,0,0.06853099266791823
1,0,0.011329323600906827
1,1,-0.04425962656347171
1,0,0.05511453602402
1,1,-0.09556042488384064
1,1,-0.031409482782731146
1,0,0.01947233980911317
1,1,-0.08857560972458456
1,0,0.03140448250315131
1,1,-0.03835836119811997
1,0,0.07782223120043885
1,0,0.06924492286091677
1,0,0.06586492605777733
1,0,0.04989909225413769
1,0,0.0646689612367739
1,0,0.053963018907132565
1,1,-0.02035228504498998
1,0,0.06615449492159531
1,1,-0.004227236322336236
1,1,-0.02591506216663053
1,1,-0.023497185438841606
1,0,0.07253607770503723
1,0,0.07339222289630304
1,0,0.043450550970272006
1,0,0.0655494744980809
1,0,0.05798372106871813
1,1,-0.04082221390606844
1,1,-0.08041756267989042
1,0,0.07753198013314877
1,0,0.005311210517511489
1,1,-0.08613188242358993
1,1,-0.02874126643167274
1,0,0.060167347196422416
1,1,-0.05524595845050484
1,0,0.03617135042357228
1,0,0.06572472056287948
1,1,-0.04625462790720436
1,0,0.02492278055063485
1,1,-0.06790395021706319
1,1,-0.038166398510845134
1,1,-0.039180659043019705
1,0,0.0653252460378832
1,1,-0.08214670763912657
1,0,0.006709364542896112
1,1,-0.0242036287965951
1,1,-0.0029083233359662453
1,0,0.07045009713708866
1,0,0.07289163198677695
1,0,0.07544078962883222
1,0,0.023454436604829987
0,0,0.05465239767657393
1,0,0.009390407262662048
1,0,0.06918024263860806
1,1,-0.08344842220210635
1,0,0.06395347226677994
1,0,0.03624102483551339
0,1,-0.03423202702375805
1,1,-0.04479634468013827
1,0,0.04771196142676104
1,0,0.05274645172179648
1,1,-0.09330425860038238
1,0,0.06027646486462446
1,0,0.07033710514962466
1,0,0.06775325747355632
1,0,0.07012129676903084
1,0,0.019106405828318962
1,0,0.06894101505835676
1,0,0.02230894441451109
1,1,-0.043388895939848626
1,0,0.0062787051073135425
1,1,-0.04509199402147157
1,1,-0.002056131408528672
1,1,-0.04215865174279898
1,0,0.0759384387512953
1,0,0.06372555186279694
1,0,0.034567285456990726
1,1,-0.06655417940950448
1,0,0.07339222289630304
1,0,0.0194361734699397
1,1,-0.03134263429179429
1,0,0.06662759352461745
1,1,-0.03858741791309328
1,0,0.05902313096122863
1,0,0.021096901371736643
1,1,-0.030395785779733342
1,0,0.06355267752211796
1,0,0.024045410286075486
1,1,-0.04212141031431493
1,0,0.06738783503848927
1,0,0.06793064487649308
1,1,-0.0040353609257400835
1,1,-0.08151371333567481
1,0,0.06026410147505612
1,0,0.0025895709063066263
1,0,0.021666448634978908
1,1,-0.02278026217038609
1,1,-0.033637268654812424
1,0,0.06254270081232
1,0,0.07786998200673839
1,1,-0.022064308366800622
1,0,0.06448967089790941
1,0,0.0221588889168729
1,1,-0.03903221933528234
1,0,0.06137406327828948
1,1,-0.027506241042404067
1,1,-0.06987437970546106
1,0,0.01920217751009412
1,1,-0.03896084610224493
1,1,-0.07135135309591889
1,0,0.05680606934057397
1,0,0.02034914982859337
1,0,0.030988700865238472
1,0,0.007212244105127552
1,0,0.01294745780572748
1,0,0.05146653539640739
1,0,0.0081841184614323
1,1,-0.07379374326695998
1,1,-0.026145884062607982
1,0,0.07589673189553164
1,1,-0.024773070175389322
1,0,0.014482968088245007
1,1,-0.028296466293257327
1,0,0.00926105416160622
1,0,0.017055643031300416
1,0,0.06871190064634641
1,0,0.07756181986443322
1,0,0.02164000764982099
1,1,-0.034046720262258634
1,1,-0.0721071299690006
1,1,-0.034134616962850584
1,0,0.06225859069040196
1,0,0.07514892676556661
1,0,0.0011505055103148143
1,1,-0.06839669542177529
1,0,0.0712352815946154
1,1,-0.0027017906262527536
1,0,0.06132609640166592
1,0,0.07864884970692282
1,1,-0.025045262850714622
1,1,-0.023497185438841606
1,0,0.06871650847935135
1,0,0.07532322422848958
1,0,0.013424710311268295
1,1,-0.032433617577076634
1,0,0.06004526212555272
1,0,0.07289163198677695
1,0,0.06434996965979528
1,1,-0.018576370970058154
1,0,0.06803183730664708
1,0,0.032601268974075615
1,0,0.05480891604231447
1,0,0.009643428213903571
1,0,0.008034639755456152
1,1,-0.07725056353905191
1,0,0.0293394335383515
1,1,-0.03634788848481707
1,0,0.05772691964648091
1,0,0.008483248185379655
1,1,-0.031340475898875786
1,0,0.02687634117802895
1,0,0.036518823117706045
1,1,-0.03169340244628338
1,1,-0.01849401050019095
1,1,-0.06377656207076654
1,0,0.007322101471809506
1,0,0.007270348680562477
1,0,0.01020089547552383
1,0,0.016876178346061477
1,0,0.05758743198608629
1,1,-0.07400497027521746
1,0,0.06615449492159531
1,0,0.0528604361101096
1,1,-0.06987923048727518
1,1,-0.03694204599577522
1,0,0.05146167431955956
1,1,-0.02438775109000013
1,0,0.05525336400381098
1,1,-0.10208404581855002
1,0,0.02891668594397928
1,1,-0.03426045830770008
1,1,-0.13146406693365786
1,1,-0.03426045830770008
1,0,0.06842945834315145
1,1,-0.0541498900876316
1,0,0.08287979997018968
1,0,0.07289163198677695
1,1,-0.11506615537468312
1,1,-0.002056131408528672
1,0,0.05953081549961531
1,0,0.008870951664732896
1,1,-0.025106851040846423
1,0,0.063585076975752
1,1,-0.03290663338272792
1,0,0.06395347226677994
1,0,0.04989909225413769
1,1,-0.07554354406432384
1,1,-0.05241153470684301
1,0,0.06764265014098275
1,0,0.017182823638935363
1,1,-0.07694721965225615
1,0,0.06659114554293111
1,0,0.08279240070747762
1,0,0.009393247371200786
1,0,0.07893834537112004
1,0,0.0625209640553932
1,1,-0.05522041565491875
1,1,-0.028723541985252954
1,1,-0.039593151354560874
1,0,0.00830114588028219
1,1,-0.06877907317626464
1,0,0.052126412204259454
1,1,-0.09134141987208477
1,0,0.00833768924521655
1,0,0.005465577313255476
1,1,-0.025394424248124103
1,1,-0.029257996011872178
1,0,0.0643264899394535
1,0,0.07310692281669112
1,1,-0.020227917304303178
1,1,-0.025591217014534928
1,0,0.01410515224342912
1,1,-0.018522269546360604
1,1,-0.023716308040544476
1,0,0.012428146845979426
1,0,0.08347144222107539
1,1,-0.02801725181533843
1,1,-9.700447067706452e-05
1,1,-0.022064308366800622
1,0,0.011379379669331668
1,1,-0.03917087550471243
1,0,0.0554109852645418
1,0,0.011012593833991335
1,1,-0.023918124510721506
1,0,0.051674556166028895
1,0,0.05480891604231447
1,1,-0.08351870295961683
1,0,0.08086671066916673
1,1,-0.032433617577076634
1,1,-0.024309914740736294
1,1,-0.021426505992984013
1,1,-0.03583511590079669
1,0,0.05496205171174673
1,0,0.019999385449466056
1,1,-0.07095457711266362
1,1,-0.02866124904218681
1,0,0.04921639834427338
1,0,0.05301461526072715
1,0,0.0707466131437735
0,0,0.03437324654598517
1,0,0.05809123630292462
1,0,0.0052935429659268785
1,0,0.01846866260512764
1,0,0.0035172885255203568
1,0,0.0009550475788767665
1,1,-0.08478128353592473
1,1,-0.0032675861950357543
1,0,0.06583621236377812
1,0,0.054403032800770856
1,1,-0.014656240271873844
1,1,-0.06786650238766812
1,1,-0.03634788848481707
1,1,-0.03396367872985839
1,0,0.06361932021554895
1,0,0.05827584760746385
1,0,0.003388282715065527
1,0,0.07798335308129234
1,1,-0.032171291294818105
1,0,0.06334555969811778
1,0,0.06798711798467322
1,1,-0.02711678732628431
1,0,0.06615449492159531
1,0,0.06474213164888604
1,0,0.0636080984397715
1,0,0.048265966214538936
1,0,0.0636027375330549
1,0,0.06813285010394032
1,1,-0.07143682258328399
1,0,0.023454436604829987
1,0,0.06180197953330524
1,0,0.07572327404504348
1,0,0.03172175105911651
1,0,0.07198174105759786
1,0,0.07763347196399589
1,1,-0.03400295721149804
1,0,0.021129352805123514
1,1,-0.14721938246476185
1,1,-0.08261271741087661
1,0,0.01820045870936715
1,0,0.08391569951994893
1,1,-0.026365265044761665
1,1,-0.03983249367340369
1,0,0.01687226654914148
1,1,-0.049126125980104685
1,1,-0.027657017071236245
1,0,0.06756990858187256
1,0,0.06788963551801297
1,1,-0.0036250123248969812
1,0,0.016209036317045733
1,1,-0.03776415111413112
1,1,-0.0229383560794455
1,1,-0.07586431415959738
1,1,-0.04715125414512511
1,0,0.0061558338364086085
1,1,-0.054497353417398364
1,0,0.05147942753790674
1,1,-0.05236724963288708
1,0,0.063585076975752
1,1,-0.02771597374866508
1,0,0.06894101505835676
1,0,0.019242699469188884
1,1,-0.029845219903530396
1,0,0.006746253723679374
1,1,-0.0972522061237876
1,0,0.017602862868995095
1,1,-0.032068990454994895
1,1,-0.09044569806287628
1,1,-0.03361001791642648
1,1,-0.07719545748002654
1,0,0.06692986356254854
1,0,0.06235101155196804
1,0,0.06616673923647748
1,1,-0.12408615477263107
1,1,-0.09452329955016281
1,1,-0.022422164167461567
1,0,0.057546845954934644
1,0,0.06542384440485982
1,1,-0.05136410556495419
1,1,-0.053469794451736496
1,0,0.06455956189810297
1,1,-0.028703303039484096
1,1,-0.040874485689581075
1,1,-0.023860555103779824
1,1,-0.02670719238310104
1,1,-0.11738736926845306
1,1,-0.03896084610224493
1,1,-0.03634788848481707
1,0,0.03027303590485081
1,0,0.006149906024792817
1,1,-0.030377927880785527
1,1,-0.04042306851395083
1,0,0.05409693126283249
1,0,0.026858125291848334
1,0,0.05310107970387745
1,1,-0.02314527344050643
1,0,0.034287259291067296
1,1,-0.02376567641384275
1,1,-0.030976838083817126
1,0,0.05364794816819746
1,0,0.014458197293854447
1,0,0.05992079614218604
1,0,0.06681245630217403
1,0,0.0728559146739246
1,1,-0.06983847515691455
1,1,-0.08261271741087661
1,0,0.0628908853649075
1,0,0.024226472793454246
1,0,0.07033710514962466
